,num,ra,dec,Rmag,redshift,ra_galex,dec_galex,fuv_mag,nuv_mag,fuv_magerr,nuv_magerr,fuv_flux,nuv_flux,fuv_fluxerr,nuv_fluxerr,angularsep
275,434,13.5852,-28.47238,22.09,0.33557,13.5788067786096,-28.4679989559156,-999.0,22.06491,-999.0,0.4042951,-999.0,5.420435,-999.0,2.017915,25.653279729000516
276,435,13.58345,-28.4701,19.43,0.33622,13.5788067786096,-28.4679989559156,-999.0,22.06491,-999.0,0.4042951,-999.0,5.420435,-999.0,2.017915,16.52669646238412
277,436,13.61256,-28.44044,21.81,0.44832,13.6023189744873,-28.4432090689629,-999.0,21.15274,-999.0,0.2871154,-999.0,12.55755,-999.0,3.31995,33.91589508482436
278,437,13.56546,-28.47864,21.2,0.27231,13.565122308223,-28.4788086311883,-999.0,22.02813,-999.0,0.6171795,-999.0,5.60721,-999.0,3.186607,1.2289875246461153
279,438,13.5922,-28.4518,20.99,0.49194,13.6023189744873,-28.4432090689629,-999.0,21.15274,-999.0,0.2871154,-999.0,12.55755,-999.0,3.31995,44.524205479110584
280,439,13.5452,-28.48894,21.42,0.29599,13.5288634718256,-28.4815045368373,-999.0,22.06759,-999.0,0.4295586,-999.0,5.407095,-999.0,2.138733,58.21124600517473
281,440,13.5673,-28.46742,21.29,0.68784,13.5788067786096,-28.4679989559156,-999.0,22.06491,-999.0,0.4042951,-999.0,5.420435,-999.0,2.017915,36.47520492384737
282,441,13.58249,-28.45117,20.27,0.29001,13.574877214948,-28.4523420095025,-999.0,21.86881,-999.0,0.5218047,-999.0,6.493441,-999.0,3.119989,24.4624962665873
283,442,13.58298,-28.45143,0.0,0.81354,13.574877214948,-28.4523420095025,-999.0,21.86881,-999.0,0.5218047,-999.0,6.493441,-999.0,3.119989,25.856098741318995
284,443,13.58964,-28.44248,20.92,0.44856,13.6023189744873,-28.4432090689629,-999.0,21.15274,-999.0,0.2871154,-999.0,12.55755,-999.0,3.31995,40.22043452358979
285,444,13.4395,-28.37245,20.96,0.46992,13.4384461460004,-28.371584127052,-999.0,22.47854,-999.0,0.6716206,-999.0,3.703254,-999.0,2.290222,4.567260757104864
286,445,13.43646,-28.38408,22.06,0.6897,13.4285764277337,-28.3805395189297,-999.0,22.34551,-999.0,0.4979788,-999.0,4.185945,-999.0,1.91944,28.034302266679813
287,446,13.43337,-28.38903,20.87,0.29278,13.4285764277337,-28.3805395189297,-999.0,22.34551,-999.0,0.4979788,-999.0,4.185945,-999.0,1.91944,34.12860511502228
288,447,13.43062,-28.39244,20.95,0.29278,13.4220034879886,-28.3911715375681,-999.0,22.28428,-999.0,0.4651725,-999.0,4.428813,-999.0,1.897019,27.667759896466233
289,448,13.42837,-28.42429,21.18,0.437,13.4315480743547,-28.4198508617622,-999.0,22.75389,-999.0,0.6554217,-999.0,2.873704,-999.0,1.734335,18.884739236265567
290,449,13.42703,-28.37591,21.13,0.67435,13.4285764277337,-28.3805395189297,-999.0,22.34551,-999.0,0.4979788,-999.0,4.185945,-999.0,1.91944,17.37113112969286
291,450,13.4242,-28.38146,21.45,0.67412,13.4285764277337,-28.3805395189297,-999.0,22.34551,-999.0,0.4979788,-999.0,4.185945,-999.0,1.91944,14.252058904058792
292,451,13.42325,-28.42052,22.07,1.00316,13.4230246536147,-28.4214647994999,-999.0,22.71082,-999.0,0.5202349,-999.0,2.989989,-999.0,1.432317,3.475303443797428
293,452,13.41666,-28.3998,22.04,0.45041,13.4154955108479,-28.4051039568498,-999.0,22.29133,-999.0,0.5114423,-999.0,4.400165,-999.0,2.07222,19.447060264422575
294,453,13.41371,-28.4031,19.05,0.20403,13.4154955108479,-28.4051039568498,-999.0,22.29133,-999.0,0.5114423,-999.0,4.400165,-999.0,2.07222,9.165875542769298
295,454,13.41025,-28.388,21.8,0.43879,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,23.02213910972095
296,455,13.40761,-28.42311,21.02,0.11549,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,36.46348544108281
297,456,13.39989,-28.37301,22.07,0.43894,13.4212795415543,-28.3717183175473,-999.0,22.49952,-999.0,0.4952342,-999.0,3.632391,-999.0,1.656431,67.91204993087273
298,457,13.39588,-28.3775,21.33,0.45191,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,81.31902648561908
299,458,13.39389,-28.41119,21.33,0.53435,13.4154955108479,-28.4051039568498,-999.0,22.29133,-999.0,0.5114423,-999.0,4.400165,-999.0,2.07222,71.83638848981836
300,459,13.39048,-28.37374,21.63,0.44916,13.4212795415543,-28.3717183175473,-999.0,22.49952,-999.0,0.4952342,-999.0,3.632391,-999.0,1.656431,97.83017185183351
301,460,13.38872,-28.43125,21.31,0.68834,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,101.68518520624812
302,461,13.38509,-28.38292,20.3,0.13826,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,99.29762843786345
303,462,13.38279,-28.40286,21.79,0.92208,13.4154955108479,-28.4051039568498,-999.0,22.29133,-999.0,0.5114423,-999.0,4.400165,-999.0,2.07222,103.88036708594751
304,463,13.38039,-28.39091,21.53,0.48424,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,107.0623936822364
305,464,13.37451,-28.38948,21.19,0.53971,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,126.10519012352253
306,465,13.36898,-28.39219,20.61,0.11764,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,142.87960191780576
307,466,13.36594,-28.40639,20.11,0.4506,13.4154955108479,-28.4051039568498,-999.0,22.29133,-999.0,0.5114423,-999.0,4.400165,-999.0,2.07222,156.98893385149424
308,467,13.35835,-28.43441,21.8,0.35129,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,197.33346817417055
309,468,13.35665,-28.42788,21.14,0.4512,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,198.7119671102043
310,469,13.35488,-28.42757,21.07,0.45265,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,204.17132086990472
311,470,13.35301,-28.39352,22.22,0.43437,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,193.38402615982005
312,471,13.34881,-28.41739,21.0,0.50403,13.4154955108479,-28.4051039568498,-999.0,22.29133,-999.0,0.5114423,-999.0,4.400165,-999.0,2.07222,215.73553959336107
313,472,13.34906,-28.41749,0.0,0.50412,13.4154955108479,-28.4051039568498,-999.0,22.29133,-999.0,0.5114423,-999.0,4.400165,-999.0,2.07222,215.03508033751166
314,474,13.34021,-28.39503,21.64,0.28947,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,233.98895107599924
315,475,13.33828,-28.4497,20.73,0.50467,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,274.5046990452255
316,476,13.33535,-28.4485,19.01,0.21748,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,281.6718658370462
317,477,13.33192,-28.4145,19.39,0.11575,13.4154955108479,-28.4051039568498,-999.0,22.29133,-999.0,0.5114423,-999.0,4.400165,-999.0,2.07222,266.7900290827949
318,478,13.33023,-28.44533,20.83,0.35125,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,293.5022693262348
319,479,13.32737,-28.43673,21.85,0.60496,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,295.0830550904884
320,480,13.32478,-28.38487,20.32,0.44658,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,284.47529823048325
321,481,13.32126,-28.38839,20.93,0.76563,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,294.5023773739579
322,482,13.32023,-28.38162,20.79,0.45241,13.4140734988498,-28.3934389809395,-999.0,22.80987,-999.0,0.6283273,-999.0,2.729309,-999.0,1.579097,300.2425571146152
323,483,13.31786,-28.41238,22.01,0.33,13.4154955108479,-28.4051039568498,-999.0,22.29133,-999.0,0.5114423,-999.0,4.400165,-999.0,2.07222,310.267911610924
324,488,13.53517,-28.39048,18.48,0.11678,13.5380543173577,-28.3834546228873,21.63759,-999.0,0.4605617,-999.0,8.034657,-999.0,3.407417,-999.0,26.89053436251385
325,490,13.52245,-28.39496,19.93,0.2903,13.5375564242599,-28.4029858561987,-999.0,22.45016,-999.0,0.5138618,-999.0,3.801349,-999.0,1.798681,55.8867843180271
326,492,13.50288,-28.38738,20.29,0.29203,13.4882921962302,-28.3740332823152,-999.0,22.62969,-999.0,0.5434973,-999.0,3.221977,-999.0,1.612464,66.65919425071965
327,493,13.514,-28.40416,0.0,0.29362,13.5244293521325,-28.4151000169588,-999.0,22.17334,-999.0,0.4727733,-999.0,4.905293,-999.0,2.135443,51.397356409692975
328,494,13.51111,-28.40416,19.37,0.29436,13.4935822379434,-28.4046865275831,-999.0,21.51079,-999.0,0.3604291,-999.0,9.029878,-999.0,2.996898,55.5358151957669
329,496,13.49403,-28.39964,20.03,0.29068,13.4935822379434,-28.4046865275831,-999.0,21.51079,-999.0,0.3604291,-999.0,9.029878,-999.0,2.996898,18.222747132853428
330,497,13.47943,-28.39385,19.45,0.29458,13.4706769400791,-28.3908393581283,-999.0,22.04547,-999.0,0.4404276,-999.0,5.51839,-999.0,2.237984,29.76410381431694
331,499,13.46996,-28.41918,20.47,0.41901,13.470074724243,-28.4199377095691,-999.0,22.21463,-999.0,0.4734981,-999.0,4.722255,-999.0,2.058912,2.7518327354182315
332,500,13.45171,-28.40952,19.83,0.29382,13.4648079779311,-28.4052207938936,-999.0,22.57185,-999.0,0.5824109,-999.0,3.398274,-999.0,1.822461,44.26863908459283
333,501,13.49442,-28.45022,20.13,0.29272,13.4930474484958,-28.4486737339632,-999.0,22.49389,-999.0,0.4384741,-999.0,3.651285,-999.0,1.474212,7.061235326157863
334,503,13.49715,-28.46273,20.95,0.29159,13.4939062547521,-28.4728670083685,-999.0,22.47713,-999.0,0.5523269,-999.0,3.708066,-999.0,1.885879,37.90958152221904
335,504,13.48137,-28.4684,0.0,0.29383,13.4781186764135,-28.4696685392207,-999.0,21.89722,-999.0,0.386736,-999.0,6.325748,-999.0,2.252665,11.257270987964192
336,505,13.53282,-28.42117,21.42,0.68657,13.5244293521325,-28.4151000169588,-999.0,22.17334,-999.0,0.4727733,-999.0,4.905293,-999.0,2.135443,34.398855974075786
337,506,13.52543,-28.41227,20.74,0.29297,13.5244293521325,-28.4151000169588,-999.0,22.17334,-999.0,0.4727733,-999.0,4.905293,-999.0,2.135443,10.669358080123857
338,507,13.55394,-28.41547,0.0,0.44596,13.560671257771,-28.4167477725333,-999.0,21.70048,-999.0,0.3570176,-999.0,7.582391,-999.0,2.492676,21.803626787887342
339,508,13.54494,-28.39885,19.62,0.44603,13.5404722735861,-28.3982863819147,-999.0,21.32662,-999.0,0.315424,-999.0,10.69922,-999.0,3.107543,14.293048202467617
340,509,13.51412,-28.40401,0.0,0.29157,13.5244293521325,-28.4151000169588,-999.0,22.17334,-999.0,0.4727733,-999.0,4.905293,-999.0,2.135443,51.57096109650789
341,510,13.51396,-28.40356,0.0,0.2935,13.5244293521325,-28.4151000169588,-999.0,22.17334,-999.0,0.4727733,-999.0,4.905293,-999.0,2.135443,53.14960727608528
342,511,13.5137,-28.40299,0.0,0.2929,13.5244293521325,-28.4151000169588,-999.0,22.17334,-999.0,0.4727733,-999.0,4.905293,-999.0,2.135443,55.27075965975405
343,512,13.51309,-28.39797,19.14,0.29256,13.4935822379434,-28.4046865275831,-999.0,21.51079,-999.0,0.3604291,-999.0,9.029878,-999.0,2.996898,66.33864315952627
344,513,13.50141,-28.3939,20.16,0.28637,13.4935822379434,-28.4046865275831,-999.0,21.51079,-999.0,0.3604291,-999.0,9.029878,-999.0,2.996898,46.06908545908781
345,516,13.53013,-28.35934,18.98,0.07437,13.5295985779066,-28.3596835802807,-999.0,21.89519,-999.0,0.4236734,-999.0,6.33757,-999.0,2.472431,2.089047318344562
346,517,13.5217,-28.35825,18.2,0.1835,13.5295985779066,-28.3596835802807,-999.0,21.89519,-999.0,0.4236734,-999.0,6.33757,-999.0,2.472431,25.54905747995527
347,518,13.50696,-28.35644,18.95,0.29156,13.5041282432428,-28.3556554655055,-999.0,22.31343,-999.0,0.5875947,-999.0,4.311502,-999.0,2.332795,9.405219516285987
348,519,13.50437,-28.35429,18.53,0.44712,13.5041282432428,-28.3556554655055,-999.0,22.31343,-999.0,0.5875947,-999.0,4.311502,-999.0,2.332795,4.974985292480316
349,520,13.5058,-28.35107,20.83,0.44624,13.5041282432428,-28.3556554655055,-999.0,22.31343,-999.0,0.5875947,-999.0,4.311502,-999.0,2.332795,17.336509559461817
350,523,13.4714,-28.34922,20.07,0.447,13.4638116494023,-28.3582830556971,-999.0,22.07073,-999.0,0.4421945,-999.0,5.391487,-999.0,2.195291,40.52752146748915
351,524,13.46836,-28.34444,21.04,0.68695,13.4560578612299,-28.3525608338176,21.936,-999.0,0.473797,-999.0,6.103824,-999.0,2.662959,-999.0,48.72222452009936
352,525,13.53562,-28.32498,0.0,0.3947,13.5308350612562,-28.325419040385,-999.0,21.65222,-999.0,0.339472,-999.0,7.927083,-999.0,2.477921,15.245466884962756
353,526,13.4517,-28.3441,20.61,0.44701,13.4509409546086,-28.3496315673655,-999.0,22.3015,-999.0,0.6225864,-999.0,4.359121,-999.0,2.499014,20.058332458460228
354,527,13.47187,-28.3357,20.26,0.45081,13.4688673279425,-28.3304141841688,21.68778,-999.0,0.4166174,-999.0,7.671696,-999.0,2.943059,-999.0,21.2750869978278
355,528,13.50005,-28.32228,0.0,0.62839,13.4940585212028,-28.3206258709276,21.74283,-999.0,0.4964619,-999.0,7.292391,-999.0,3.333696,-999.0,19.899358401840065
356,529,13.4774,-28.32738,20.03,0.43607,13.4688673279425,-28.3304141841688,21.68778,-999.0,0.4166174,-999.0,7.671696,-999.0,2.943059,-999.0,29.161808818278782
357,530,13.47495,-28.32497,20.01,0.44892,13.4688673279425,-28.3304141841688,21.68778,-999.0,0.4166174,-999.0,7.671696,-999.0,2.943059,-999.0,27.48930579925953
358,531,13.44463,-28.3757,0.0,0.82328,13.4470407185508,-28.3772441806641,-999.0,22.59411,-999.0,0.4996902,-999.0,3.329333,-999.0,1.531892,9.445024926241352
359,532,13.56244,-28.36894,23.19,0.67486,13.5664921042323,-28.3656216524781,-999.0,22.42509,-999.0,0.5277354,-999.0,3.890142,-999.0,1.890392,17.5347785519859
360,533,13.5476,-28.37619,21.4,-0.0001,13.5449151684792,-28.3782743142547,19.75352,19.20278,0.174327,0.09215275,45.5611,75.66402,7.313566,6.420486,11.341101551756832
361,535,13.53035,-28.37163,22.59,0.3766,13.5295985779066,-28.3596835802807,-999.0,21.89519,-999.0,0.4236734,-999.0,6.33757,-999.0,2.472431,43.072932849174165
362,536,13.54294,-28.39838,23.07,0.20409,13.5404722735861,-28.3982863819147,-999.0,21.32662,-999.0,0.315424,-999.0,10.69922,-999.0,3.107543,7.8220222056704305
363,537,13.52621,-28.38399,22.63,1.60061,13.5380543173577,-28.3834546228873,21.63759,-999.0,0.4605617,-999.0,8.034657,-999.0,3.407417,-999.0,37.5630516947633
364,539,13.51667,-28.39395,21.81,0.0,13.5375564242599,-28.4029858561987,-999.0,22.45016,-999.0,0.5138618,-999.0,3.801349,-999.0,1.798681,73.70889445304046
365,540,13.50544,-28.39836,21.97,0.31104,13.4935822379434,-28.4046865275831,-999.0,21.51079,-999.0,0.3604291,-999.0,9.029878,-999.0,2.996898,43.917132209078794
366,541,13.49809,-28.41351,22.76,0.10983,13.4926732305517,-28.4147754527793,-999.0,22.30887,-999.0,0.4557257,-999.0,4.329625,-999.0,1.81687,17.74589627267677
367,542,13.51241,-28.4448,20.71,0.49122,13.5166776195867,-28.4277837782872,-999.0,22.1071,-999.0,0.4388371,-999.0,5.213875,-999.0,2.106852,62.73042108379694
368,543,13.47082,-28.40789,22.2,0.23032,13.4648079779311,-28.4052207938936,-999.0,22.57185,-999.0,0.5824109,-999.0,3.398274,-999.0,1.822461,21.324973059387265
369,544,13.45856,-28.39777,21.07,0.77772,13.4648079779311,-28.4052207938936,-999.0,22.57185,-999.0,0.5824109,-999.0,3.398274,-999.0,1.822461,33.33058913746103
370,545,13.45827,-28.39786,0.0,0.77903,13.4648079779311,-28.4052207938936,-999.0,22.57185,-999.0,0.5824109,-999.0,3.398274,-999.0,1.822461,33.62788120084784
371,546,13.46526,-28.40883,22.53,1.4607,13.4648079779311,-28.4052207938936,-999.0,22.57185,-999.0,0.5824109,-999.0,3.398274,-999.0,1.822461,13.071743200502189
372,547,13.45579,-28.41263,21.46,0.53394,13.4648079779311,-28.4052207938936,-999.0,22.57185,-999.0,0.5824109,-999.0,3.398274,-999.0,1.822461,39.074959839917554
373,548,13.45704,-28.42523,23.68,0.28902,13.45150827943,-28.4324692158982,-999.0,22.48139,-999.0,0.5182489,-999.0,3.693558,-999.0,1.762599,31.39873172444364
374,549,13.46362,-28.44286,0.0,0.55844,13.45150827943,-28.4324692158982,-999.0,22.48139,-999.0,0.5182489,-999.0,3.693558,-999.0,1.762599,53.565848371273454
375,550,13.44785,-28.42731,22.06,-0.0006,13.45150827943,-28.4324692158982,-999.0,22.48139,-999.0,0.5182489,-999.0,3.693558,-999.0,1.762599,21.88823404986898
376,551,13.29928,-28.43122,22.06,0.44418,13.4154955108479,-28.4051039568498,-999.0,22.29133,-999.0,0.5114423,-999.0,4.400165,-999.0,2.07222,379.7819598687553
377,552,13.28878,-28.43489,21.52,0.50202,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,415.0462569559938
378,553,13.32193,-28.43647,21.43,0.67152,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,311.88124568974865
379,554,13.308,-28.44001,19.9,0.5036,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,357.5247212121736
380,556,13.2938,-28.44445,20.74,0.3861,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,404.6975503085591
381,557,13.36991,-28.44614,22.4,0.41354,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,178.2640038758101
382,558,13.33559,-28.4498,21.43,0.50526,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,282.58131185276346
383,559,13.33881,-28.45127,21.24,0.50567,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,275.05876972618705
384,560,13.32516,-28.45768,16.85,0.11731,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,323.8422439784854
385,562,13.37133,-28.46165,20.44,0.49072,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,199.19759637317642
386,563,13.33078,-28.4681,17.58,0.10508,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,325.0552656705963
387,564,13.31684,-28.46901,20.73,0.29016,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,365.1917090418332
388,565,13.33838,-28.4716,20.4,0.60408,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,308.6271936492948
389,566,13.30246,-28.4746,20.7,0.48003,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,414.85588422643815
390,567,13.28674,-28.47637,20.57,0.44478,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,462.3424618244371
391,568,13.30732,-28.47911,20.79,0.23908,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,409.1442922883134
392,569,13.28495,-28.48913,24.32,0.58821,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,488.4886363282827
393,570,13.29468,-28.48264,18.99,0.24845,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,450.2038936635292
394,571,13.32118,-28.48371,19.52,0.24825,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,376.6432300420288
395,572,13.32238,-28.48662,19.14,0.21779,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,378.2105115191974
396,573,13.28543,-28.48821,20.79,0.59232,13.4190529614832,-28.4219634484183,21.80233,-999.0,0.4414223,-999.0,6.903504,-999.0,2.806041,-999.0,485.53541284126175
397,574,13.33267,-28.49327,22.34,0.60429,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,363.10081033923143
398,575,13.36515,-28.49931,20.32,0.5965,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,293.567874037605
399,576,13.31966,-28.50302,20.92,0.4345,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,416.9535161567049
400,577,13.35939,-28.50544,21.89,0.30456,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,320.1567409115853
401,578,13.30279,-28.50803,21.29,0.59829,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,471.18590478393935
402,579,13.34782,-28.51001,21.43,0.40572,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,360.12183607432775
403,580,13.34982,-28.51251,21.34,0.49115,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,359.13525140378016
404,582,13.32149,-28.51765,20.69,0.31798,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,445.15303673456003
405,583,13.36378,-28.5189,20.28,0.46606,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,335.6986952070139
406,584,13.30552,-28.52112,20.67,0.11612,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,491.9093702565443
407,585,13.29363,-28.52293,20.69,0.11702,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,525.7010465655958
408,586,13.35749,-28.52517,21.95,0.90709,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,365.32382107343403
409,587,13.29596,-28.52792,20.84,0.3015,13.4270290954599,-28.4358945485579,21.95137,-999.0,0.4877493,-999.0,6.018015,-999.0,2.702839,-999.0,530.8136938940571
410,588,13.35531,-28.53139,0.0,0.21802,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,384.98563343746724
411,589,13.31441,-28.53172,20.11,0.42394,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,490.7585261914849
412,590,13.35848,-28.53604,20.15,0.4132,13.4472542780753,-28.4613413278997,-999.0,22.64549,-999.0,0.5911726,-999.0,3.175424,-999.0,1.728567,388.8432035450496
